Date,daily_sentiment,Adj Close,daily_price_change
2020-06-01,0.0240022214374429,59.87333297729492,
2020-06-02,0.0268335123998227,58.77066802978516,-1.1026649475097585
2020-06-03,0.0496754522547911,58.86399841308594,0.09333038330077414
2020-06-04,0.019691059733974,57.62533187866211,-1.2386665344238281
2020-06-05,0.0096221428998422,59.04399871826172,1.4186668395996094
2020-06-08,0.0714404418663393,63.32799911499024,4.284000396728523
2020-06-09,0.0430058476266803,62.711334228515625,-0.6166648864746165
2020-06-10,0.038567118458289,68.336669921875,5.625335693359375
2020-06-11,-0.0191052116883778,64.85600280761719,-3.4806671142578125
2020-06-12,-0.0188314559540354,62.35200119018555,-2.5040016174316406
2020-06-15,0.0538579944712861,66.05999755859375,3.707996368408203
2020-06-16,0.0228350816699383,65.47533416748047,-0.5846633911132812
2020-06-17,-0.0021991204970097,66.11933135986328,0.6439971923828125
2020-06-18,0.0346187359879171,66.9306640625,0.8113327026367188
2020-06-19,0.0084618192663939,66.72666931152344,-0.2039947509765625
2020-06-22,0.0208035841157555,66.28800201416016,-0.43866729736328125
2020-06-23,0.0268077034436698,66.78533172607422,0.4973297119140625
2020-06-24,-0.0241681509316167,64.0566635131836,-2.728668212890625
2020-06-25,0.0269142407439953,65.73200225830078,1.6753387451171875
2020-06-26,0.0111225663587964,63.982666015625,-1.7493362426757812
2020-06-29,0.0472840178792721,67.29000091552734,3.3073348999023438
2020-06-30,0.0427284909420259,71.98733520507812,4.697334289550781
2020-07-01,0.0457070545257263,74.64199829101562,2.6546630859375
2020-07-02,0.0579268801246361,80.57733154296875,5.935333251953125
2020-07-06,0.0240726893074748,91.43866729736328,10.861335754394531
2020-07-07,0.0025623182514654,92.65733337402344,1.2186660766601562
2020-07-08,0.0035795180317972,91.05867004394533,-1.5986633300781108
2020-07-09,0.0256521496637974,92.9520034790039,1.8933334350585795
2020-07-10,0.0210649397778775,102.97666931152344,10.024665832519531
2020-07-13,0.004673603115373,99.8040008544922,-3.172668457031236
2020-07-14,0.0226662649588516,101.12000274658205,1.3160018920898438
2020-07-15,0.0180697683777127,103.06732940673828,1.9473266601562358
2020-07-16,0.0002057828574345,100.04266357421876,-3.024665832519517
2020-07-17,0.0483590585583589,100.05599975585938,0.01333618164061079
2020-07-20,0.0505647415240459,109.53333282470705,9.47733306884767
2020-07-21,0.0282491526558999,104.55733489990234,-4.975997924804702
2020-07-22,0.0271704055676036,106.15533447265624,1.597999572753892
2020-07-23,0.0087762695454,100.87133026123048,-5.284004211425753
2020-07-24,0.0077894523629435,94.46666717529295,-6.404663085937528
2020-07-27,0.0325430130922583,102.63999938964844,8.173332214355483
2020-07-28,0.0172674916699789,98.43267059326172,-4.207328796386719
2020-07-29,0.0386277452871032,99.94066619873048,1.5079956054687642
2020-07-30,0.0589168213765113,99.16600036621094,-0.7746658325195455
2020-07-31,0.0389595065242859,95.38400268554688,-3.7819976806640625
2020-08-03,0.0772865225948959,99.0,3.615997314453125
2020-08-04,0.0282374576793158,99.13333129882812,0.133331298828125
2020-08-05,0.0531069401202472,99.00133514404295,-0.13199615478517046
2020-08-06,0.0405967559381135,99.30533599853516,0.3040008544922017
2020-08-07,0.0221967038859325,96.84733581542967,-2.458000183105483
2020-08-10,0.0052957364613836,94.5713348388672,-2.2760009765624716
2020-08-11,0.0375451276018834,91.6259994506836,-2.945335388183608
2020-08-12,0.0552424815540958,103.65066528320312,12.024665832519531
2020-08-13,0.0461497466196978,108.06666564941406,4.4160003662109375
2020-08-14,0.0365561560763152,110.04733276367188,1.9806671142578125
2020-08-17,0.0328630743379277,122.3759994506836,12.328666687011719
2020-08-18,0.0203859374602608,125.80599975585938,3.4300003051757812
2020-08-19,0.0079562044381204,125.23533630371094,-0.5706634521484375
2020-08-20,0.0266925031566054,133.45533752441406,8.220001220703125
2020-08-21,0.026526215909461,136.6653289794922,3.209991455078125
2020-08-24,0.0197828666408071,134.27999877929688,-2.3853302001953125
2020-08-25,0.0386257295887874,134.8893280029297,0.6093292236328125
2020-08-26,0.043849923532159,143.54466247558594,8.65533447265625
2020-08-27,0.0266266319909904,149.25,5.7053375244140625
2020-08-28,0.0256082707459164,147.55999755859375,-1.69000244140625
2020-08-31,0.0234459241927833,166.10667419433594,18.546676635742188
2020-09-01,0.0148467292486854,158.35000610351562,-7.7566680908203125
2020-09-02,0.0004098527199399,149.1233367919922,-9.226669311523438
2020-09-03,-0.0150223709355757,135.6666717529297,-13.4566650390625
2020-09-04,0.0094765023263182,139.44000244140625,3.7733306884765625
2020-09-08,-0.0203497618262403,110.06999969482422,-29.37000274658203
2020-09-09,0.0155470159489288,122.09333038330078,12.023330688476562
2020-09-10,0.0316780249499977,123.77999877929688,1.6866683959960938
2020-09-11,0.0319867815309042,124.23999786376952,0.45999908447264204
2020-09-14,0.0500188655756144,139.8733367919922,15.63333892822267
2020-09-15,0.0428261688921518,149.9199981689453,10.046661376953125
2020-09-16,0.0383390930912232,147.25332641601562,-2.6666717529296875
2020-09-17,0.0210704916239992,141.14332580566406,-6.1100006103515625
2020-09-18,0.0484340610725986,147.38333129882812,6.2400054931640625
2020-09-21,0.0052102706723158,149.79666137695312,2.413330078125
2020-09-22,0.0154907747985346,141.41000366210938,-8.38665771484375
2020-09-23,0.0147517232806088,126.7866668701172,-14.623336791992173
2020-09-24,0.0212744795911801,129.26333618164062,2.4766693115234233
2020-09-25,0.0427466320455435,135.77999877929688,6.51666259765625
2020-09-28,0.0716639351912648,140.39999389648438,4.6199951171875
2020-09-29,0.0468609638338129,139.69000244140625,-0.709991455078125
2020-09-30,0.0768412150515502,143.00332641601562,3.313323974609375
2020-10-01,0.0465682244462493,149.3866729736328,6.3833465576171875
2020-10-02,0.0383158615700484,138.3633270263672,-11.023345947265625
2020-10-05,0.0445801938654548,141.89332580566406,3.529998779296875
2020-10-06,0.018658509516871,137.9933319091797,-3.899993896484375
2020-10-07,0.0645313117689934,141.76666259765625,3.7733306884765625
2020-10-08,0.0504525123058154,141.97332763671875,0.2066650390625
2020-10-09,0.0614680517526676,144.6666717529297,2.6933441162109375
2020-10-12,0.0637955781597419,147.43333435058594,2.76666259765625
2020-10-13,0.0485831198597113,148.88333129882812,1.4499969482421875
2020-10-14,0.065495290006033,153.76666259765625,4.883331298828125
2020-10-15,0.0363542715126859,149.6266632080078,-4.1399993896484375
2020-10-16,0.0479240292029531,146.55667114257812,-3.0699920654296875
2020-10-19,0.0454304752971536,143.61000061035156,-2.9466705322265625
2020-10-20,0.0152594873294738,140.64666748046875,-2.9633331298828125
2020-10-21,0.0540807161545761,140.8800048828125,0.23333740234375
2020-10-22,0.0756916543511844,141.92999267578125,1.04998779296875
2020-10-23,0.0226266022498383,140.2100067138672,-1.7199859619140625
2020-10-26,0.0634996031063148,140.0933380126953,-0.116668701171875
2020-10-27,0.0656985871339851,141.55999755859375,1.4666595458984375
2020-10-28,0.0279116441398902,135.33999633789062,-6.220001220703125
2020-10-29,0.0534606693217187,136.94332885742188,1.60333251953125
2020-10-30,0.0205333766398053,129.34666442871094,-7.5966644287109375
2020-11-02,0.0773114121818757,133.50332641601562,4.1566619873046875
2020-11-03,0.1073085133339837,141.3000030517578,7.7966766357421875
2020-11-04,0.0353167431790437,140.32666015625,-0.9733428955078125
2020-11-05,0.064513648459274,146.02999877929688,5.703338623046875
2020-11-06,0.0676546542135846,143.31666564941406,-2.7133331298828125
2020-11-09,0.0145096969318493,140.4199981689453,-2.89666748046875
2020-11-10,0.0232799473648879,136.7866668701172,-3.633331298828125
2020-11-11,0.0614992063615194,139.0433349609375,2.2566680908203125
2020-11-12,0.0356506054344855,137.25332641601562,-1.790008544921875
2020-11-13,0.0281099347374107,136.1666717529297,-1.0866546630859375
2020-11-16,0.0358523970068177,136.02999877929688,-0.1366729736328125
2020-11-17,0.0392411344842373,147.20333862304688,11.17333984375
2020-11-18,0.0462115560319688,162.2133331298828,15.009994506835938
2020-11-19,0.0444817897596199,166.42333984375,4.2100067138671875
2020-11-20,0.0415955816062421,163.20333862304688,-3.220001220703125
2020-11-23,0.0753066788081535,173.9499969482422,10.746658325195312
2020-11-24,0.061872496189606,185.1266632080078,11.176666259765625
2020-11-25,0.0414368634888894,191.3333282470703,6.2066650390625
2020-11-27,0.0383323359802419,195.2533264160156,3.919998168945284
2020-11-30,0.0351877613544258,189.1999969482422,-6.053329467773409
2020-12-01,0.0477623195359201,194.9199981689453,5.720001220703125
2020-12-02,0.0487233875065512,189.60667419433597,-5.313323974609347
2020-12-03,0.0684292076960864,197.7933349609375,8.186660766601534
2020-12-04,0.0567367293156575,199.67999267578125,1.88665771484375
2020-12-07,0.050079590486906,213.9199981689453,14.240005493164062
2020-12-08,0.0471708514525526,216.6266632080078,2.7066650390625
2020-12-09,0.002699617862165,201.4933319091797,-15.133331298828125
2020-12-10,0.0206755912458066,209.02333068847656,7.529998779296875
2020-12-11,0.0212755591517349,203.3300018310547,-5.693328857421875
2020-12-14,0.0441653220499474,213.27667236328125,9.946670532226562
2020-12-15,0.0307932518284932,211.0833282470703,-2.1933441162109375
2020-12-16,0.0410517481042117,207.58999633789065,-3.493331909179659
2020-12-17,0.02979767349311,218.63333129882807,11.043334960937415
2020-12-18,0.0126207704541589,231.6666717529297,13.03334045410162
2020-12-21,0.0128631063710313,216.6199951171875,-15.046676635742188
2020-12-22,0.0334342524603643,213.44667053222656,-3.1733245849609375
2020-12-23,0.0440608874178589,215.32666015625,1.8799896240234375
2020-12-24,0.072480409725623,220.58999633789065,5.263336181640653
2020-12-28,0.0431237139984181,221.22999572753903,0.6399993896483807
2020-12-29,0.0517751240760218,221.9966735839844,0.7666778564453693
2020-12-30,0.0687481609686744,231.5933380126953,9.596664428710909
2020-12-31,0.0598081821701437,235.22332763671875,3.6299896240234375
2021-01-04,0.0609030312347935,243.2566680908203,8.033340454101562
2021-01-05,0.0257917038640197,245.0366668701172,1.779998779296875
2021-01-06,0.0270735411173284,251.9933319091797,6.9566650390625
2021-01-07,0.0370133950613034,272.0133361816406,20.020004272460938
2021-01-08,0.019393175768287,293.3399963378906,21.32666015625
2021-01-11,0.0135291589917407,270.39666748046875,-22.943328857421875
2021-01-12,0.0316051358084537,283.14666748046875,12.75
2021-01-13,0.0358658543438591,284.8033447265625,1.65667724609375
2021-01-14,0.031663530927965,281.6666564941406,-3.136688232421875
2021-01-15,0.0264540782102057,275.3866577148437,-6.279998779296932
