time,daily_sentiment
2020-06-02,0.1246674284338951
2020-06-03,-0.24918897449970245
2020-06-04,0.1999360978603363
2020-06-05,0.32258911265267265
2020-06-06,0.33333301544189453
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,-0.4792947322130203
2020-06-10,-0.20185136795043945
2020-06-11,0.0
2020-06-12,0.39997243881225586
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,-0.13759092347962515
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,-0.1631980041662852
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.4893267005681992
2020-06-23,0.07465945680936176
2020-06-24,0.09682173281908037
2020-06-25,-0.1560997466246287
2020-06-26,0.004036509990692161
2020-06-27,0.6666664679845175
2020-06-28,0.0
2020-06-29,-0.5967981417973837
2020-06-30,0.2648653813770839
2020-07-01,0.3524990528821945
2020-07-02,0.1427461930683681
2020-07-03,0.33319999774297077
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.37420470267534256
2020-07-08,0.11824731315885273
2020-07-09,0.0
2020-07-10,0.0821094082461463
2020-07-11,0.0
2020-07-12,0.2804064154624939
2020-07-13,0.297050450529371
2020-07-14,0.39904768466949464
2020-07-15,-0.11091071367263795
2020-07-16,0.0807885080575943
2020-07-17,0.12540245056152344
2020-07-18,0.26063889265060425
2020-07-19,0.333331565062205
2020-07-20,0.062442176043987274
2020-07-21,0.27270664410157636
2020-07-22,0.3999990224838257
2020-07-23,0.24487862586975098
2020-07-24,0.1802473244119863
2020-07-25,0.28570280756269184
2020-07-26,-0.16643178462982178
2020-07-27,0.0666666587193807
2020-07-28,-0.23864973584810892
2020-07-29,0.0
2020-07-30,0.18786593278249106
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.2498380094766617
2020-08-03,0.33318163951237995
2020-08-04,0.19677306413650514
2020-08-05,-0.19252177476882937
2020-08-06,0.4949444035689036
2020-08-07,0.16666615009307859
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.28397224630628315
2020-08-12,0.3098427454630534
2020-08-13,0.24998986721038818
2020-08-14,0.3333009878794352
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0010239481925964494
2020-08-21,0.021902292966842596
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.13993147441319057
2020-08-25,0.0
2020-08-26,0.18746610283851622
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.6093036582072576
2020-09-01,0.45435897328636865
2020-09-02,0.22216728660795423
2020-09-03,0.10846717158953349
2020-09-04,0.013003138395456184
2020-09-05,0.1999996662139893
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.3053680658340454
2020-09-09,0.16666656732559204
2020-09-10,0.12373776733875275
2020-09-11,0.12491242587566374
2020-09-12,0.0
2020-09-13,0.6640005012353262
2020-09-14,0.3593788937080738
2020-09-15,0.18828563605036056
2020-09-16,0.09240359005175139
2020-09-17,0.08668179423720748
2020-09-18,0.15330698697463327
2020-09-19,0.28565414462770733
2020-09-20,0.3748437315225601
2020-09-21,-0.019541675845781942
2020-09-22,0.20991358160972595
2020-09-23,0.1878107562661171
2020-09-24,0.006500380880692419
2020-09-25,0.11585896412531535
2020-09-26,0.0
2020-09-27,0.6666660706202189
2020-09-28,0.09873936106176938
2020-09-29,0.06402822477476937
2020-09-30,0.19452945551564615
2020-10-01,0.2616795827360714
2020-10-02,0.0
2020-10-03,0.24982136487960815
2020-10-04,0.16666626930236816
2020-10-05,0.19572994538715907
2020-10-06,0.11226619109511375
2020-10-07,0.16030092658223333
2020-10-08,0.030311708790915354
2020-10-09,0.13881227301388252
2020-10-10,0.399910581111908
2020-10-11,0.20089423114603217
2020-10-12,0.1610995285651263
2020-10-13,0.08678952241555238
2020-10-14,0.2338737989294118
2020-10-15,0.21759132002339218
2020-10-16,0.11449760886339042
2020-10-17,-0.09999825954437255
2020-10-18,0.25929577727066844
2020-10-19,0.1558198618888855
2020-10-20,0.1119739259992327
2020-10-21,0.3735465869821351
2020-10-22,0.3759735734374435
2020-10-23,0.20542454378945488
2020-10-24,0.4999998211860656
2020-10-25,0.21076943115754562
2020-10-26,0.12468943402573869
2020-10-27,0.19583449735269917
2020-10-28,0.2536064967131003
2020-10-29,0.3984579604405623
2020-10-30,0.15970253571867943
2020-10-31,0.2948709567387899
2020-11-01,0.3968972980976105
2020-11-02,0.1669578946553744
2020-11-03,0.2101477155318627
2020-11-04,0.11614944892270225
2020-11-05,0.2831116857982817
2020-11-06,0.2374042458832264
2020-11-07,0.18180829828435724
2020-11-08,0.2560551881790161
2020-11-09,0.03573733568191529
2020-11-10,-0.053295643433280616
2020-11-11,0.06666657924652099
2020-11-12,0.2351592320662278
2020-11-13,0.23076940041321975
2020-11-14,0.19551392793655395
2020-11-15,0.4350751241048177
2020-11-16,0.2544384513582502
2020-11-17,0.17358248233795165
2020-11-18,0.2857116716248648
2020-11-19,0.046195116910067474
2020-11-20,0.22933208090918406
2020-11-21,0.45789963006973267
2020-11-22,0.0
2020-11-23,0.15579793629822908
2020-11-24,0.04838158803827623
2020-11-25,0.11746800541877747
2020-11-26,0.3333332935969035
2020-11-27,0.423751209463392
2020-11-28,0.0
2020-11-29,6.011554173060826e-06
2020-11-30,0.002981510758399958
2020-12-01,0.08488243276422675
2020-12-02,0.008395242691040033
2020-12-03,0.16141452572562479
2020-12-04,-0.018109778563181557
