Date,daily_sentiment,Adj Close,daily_price_change
2020-06-02,0.1246674284338951,60.22469329833984,
2020-06-03,-0.2491889744997024,60.924102783203125,0.6994094848632884
2020-06-04,0.1999360978603363,59.119239807128906,-1.8048629760742188
2020-06-05,0.3225891126526726,59.703651428222656,0.58441162109375
2020-06-08,0.0,61.13534164428711,1.4316902160644531
2020-06-09,-0.4792947322130203,60.71052932739258,-0.42481231689453125
2020-06-10,-0.2018513679504394,60.269287109375,-0.4412422180175781
2020-06-11,0.0,58.28370666503906,-1.9855804443359375
2020-06-12,0.3999724388122558,57.9504280090332,-0.3332786560058594
2020-06-15,0.0,58.34003448486328,0.3896064758300781
2020-06-16,-0.1375909234796251,58.24615097045898,-0.09388351440430398
2020-06-17,0.0,58.440948486328125,0.19479751586914773
2020-06-18,0.0,58.42452621459961,-0.016422271728515625
2020-06-19,-0.1631980041662852,56.84732818603516,-1.577198028564446
2020-06-22,0.4893267005681992,57.98093795776367,1.1336097717285085
2020-06-23,0.0746594568093617,57.08202362060547,-0.8989143371582031
2020-06-24,0.0968217328190803,56.720584869384766,-0.3614387512207031
2020-06-25,-0.1560997466246287,56.1314811706543,-0.5891036987304688
2020-06-26,0.0040365099906921,55.44145202636719,-0.6900291442871094
2020-06-29,-0.5967981417973837,55.91556167602539,0.4741096496582031
2020-06-30,0.2648653813770839,56.3685302734375,0.4529685974121094
2020-07-01,0.3524990528821945,57.79786682128906,1.4293365478515625
2020-07-02,0.1427461930683681,57.83073043823242,0.032863616943359375
2020-07-06,0.0,57.9621696472168,0.131439208984375
2020-07-07,0.3742047026753425,57.90583038330078,-0.056339263916015625
2020-07-08,0.1182473131588527,59.44313049316406,1.5373001098632812
2020-07-09,0.0,59.14271545410156,-0.3004150390625
2020-07-10,0.0821094082461463,60.92881393432617,1.7860984802246094
2020-07-13,0.297050450529371,60.14019393920898,-0.7886199951171946
2020-07-14,0.3990476846694946,61.62117385864258,1.4809799194336009
2020-07-15,-0.1109107136726379,60.78797912597656,-0.8331947326660156
2020-07-16,0.0807885080575943,62.9894905090332,2.2015113830566406
2020-07-17,0.1254024505615234,64.63240814208984,1.6429176330566406
2020-07-20,0.0624421760439872,64.38597106933594,-0.24643707275390625
2020-07-21,0.2727066441015763,64.85537719726562,0.4694061279296875
2020-07-22,0.3999990224838257,65.81531524658203,0.9599380493164062
2020-07-23,0.2448786258697509,65.94438171386719,0.12906646728515625
2020-07-24,0.1802473244119863,65.77540588378906,-0.168975830078125
2020-07-27,0.0666666587193807,65.16049194335938,-0.6149139404296875
2020-07-28,-0.2386497358481089,65.72613525390625,0.565643310546875
2020-07-29,0.0,66.05470275878906,0.3285675048828125
2020-07-30,0.187865932782491,66.26592254638672,0.21121978759765625
2020-07-31,0.0,65.88103485107422,-0.3848876953125
2020-08-03,0.3331816395123799,65.1511001586914,-0.7299346923828125
2020-08-04,0.1967730641365051,66.90198516845703,1.750885009765625
2020-08-05,-0.1925217747688293,66.60391998291016,-0.298065185546875
2020-08-06,0.4949444035689036,66.3762435913086,-0.2276763916015625
2020-08-07,0.1666661500930785,67.54271697998047,1.166473388671875
2020-08-10,0.0,66.57106018066406,-0.9716567993164062
2020-08-11,0.2839722463062831,65.19803619384766,-1.3730239868164062
2020-08-12,0.3098427454630534,66.79401397705078,1.595977783203125
2020-08-13,0.2499898672103881,66.74942779541016,-0.044586181640625
2020-08-14,0.3333009878794352,65.83407592773438,-0.9153518676757812
2020-08-17,0.0,66.41849517822266,0.5844192504882812
2020-08-18,0.0,66.43257141113281,0.01407623291015625
2020-08-19,0.0,66.26592254638672,-0.16664886474609375
2020-08-20,0.0010239481925964,66.21197509765625,-0.05394744873046875
2020-08-21,0.0219022929668425,66.2823715209961,0.07039642333984375
2020-08-24,0.1399314744131905,66.33399200439453,0.0516204833984375
2020-08-25,0.0,66.02418518066406,-0.30980682373046875
2020-08-26,0.1874661028385162,65.48202514648438,-0.5421600341796875
2020-08-27,0.0,65.78397369384766,0.30194854736328125
2020-08-28,0.0,65.9420166015625,0.15804290771484375
